[auto] roadmap=1000 candidates(filter=all)=594 already_done=204 todo=390 workers=10
[374/390] ok=True T3-ASSET-v3_rsi_short_width-LINK-2025-H1 sh=-0.5734 tr=58 elapsed=6.9s wall_avg=1s eta=0min pass=54
[375/390] ok=True T3-ASSET-v3_rsi_short_width-DOT-2025-H2 sh=0.1429 tr=62 elapsed=6.6s wall_avg=1s eta=0min pass=54
[376/390] ok=True T3-ASSET-v3_rsi_short_width-DOT-2025-H1 sh=-0.1395 tr=50 elapsed=6.7s wall_avg=1s eta=0min pass=54
[377/390] ok=True T3-ASSET-v3_rsi_short_width-AVAX-2025-H1 sh=-0.5684 tr=60 elapsed=6.5s wall_avg=1s eta=0min pass=54
[378/390] ok=True T3-ASSET-v3_rsi_short_width-AVAX-2025-H2 sh=0.4733 tr=57 elapsed=6.8s wall_avg=1s eta=0min pass=54
[379/390] ok=True T3-ASSET-v7_rsi_long_width-LINK-2025-H1 sh=-0.5734 tr=58 elapsed=7.3s wall_avg=1s eta=0min pass=54
[380/390] ok=True T3-ASSET-v7_rsi_long_width-DOT-2025-H1 sh=-0.1395 tr=50 elapsed=6.8s wall_avg=1s eta=0min pass=54
[381/390] ok=True T3-ASSET-v7_rsi_long_width-LINK-2025-H2 sh=-1.3067 tr=55 elapsed=7.0s wall_avg=1s eta=0min pass=54
[382/390] ok=True T3-ASSET-v7_rsi_long_width-DOT-2025-H2 sh=0.1429 tr=62 elapsed=6.8s wall_avg=1s eta=0min pass=54
[383/390] ok=True T3-ASSET-v7_rsi_long_width-AVAX-2025-H2 sh=0.4733 tr=57 elapsed=6.5s wall_avg=1s eta=0min pass=54
[384/390] ok=True T3-ASSET-v7_rsi_long_width-AVAX-2025-H1 sh=-0.5684 tr=60 elapsed=6.6s wall_avg=1s eta=0min pass=54
[385/390] ok=True T3-ASSET-v6_rsi_short_trendhtf-LINK-2025-H2 sh=0.1258 tr=41 elapsed=6.5s wall_avg=1s eta=0min pass=54
[386/390] ok=True T3-ASSET-v6_rsi_short_trendhtf-LINK-2025-H1 sh=-0.5695 tr=41 elapsed=6.6s wall_avg=1s eta=0min pass=54
[387/390] ok=True T3-ASSET-v6_rsi_short_trendhtf-DOT-2025-H1 sh=-0.1875 tr=38 elapsed=6.4s wall_avg=1s eta=0min pass=54
[388/390] ok=True T3-ASSET-v6_rsi_short_trendhtf-DOT-2025-H2 sh=0.9368 tr=41 elapsed=6.3s wall_avg=1s eta=0min pass=54
[389/390] ok=True T3-ASSET-v6_rsi_short_trendhtf-AVAX-2025-H2 sh=0.0032 tr=45 elapsed=5.1s wall_avg=1s eta=0min pass=54
[390/390] ok=True T3-ASSET-v6_rsi_short_trendhtf-AVAX-2025-H1 sh=0.0566 tr=44 elapsed=5.1s wall_avg=1s eta=0min pass=54
[auto] DONE wall=247s pass=54/390
