t,ts_signal,ts_exec_next_open,signal,regime_active,close_tm1,close_tm2,mu_now,sigma_now,mu_prev,sigma_prev,lower_now,lower_prev
3139,2025-05-15 19:00:00+00:00,2025-05-15 20:00:00+00:00,ENTER_LONG,True,2525.0,2571.54,2576.214,30.290478547996983,2579.153333333333,29.444758258285756,2530.7782821780042,2534.9861959459045
3146,2025-05-16 02:00:00+00:00,2025-05-16 03:00:00+00:00,EXIT,True,2566.8,2544.24,2563.4753333333338,29.981429111294126,2564.752,30.897273817172486,2518.5031896663927,2518.4060892742414
3169,2025-05-17 01:00:00+00:00,2025-05-17 02:00:00+00:00,ENTER_LONG,True,2501.01,2537.12,2573.5856666666664,29.301534281027347,2574.385333333333,27.587166670190836,2529.6333652451253,2533.004583328047
3177,2025-05-17 09:00:00+00:00,2025-05-17 10:00:00+00:00,ENTER_LONG,True,2481.49,2492.89,2558.2320000000004,47.785639990831264,2561.3089999999997,45.67019884271725,2486.5535400137537,2492.803701735924
3197,2025-05-18 05:00:00+00:00,2025-05-18 06:00:00+00:00,EXIT,False,2485.91,2477.2,2483.003333333333,14.715704158785211,2484.996,18.52800251871024,2460.9297770951553,2457.2039962219346
3212,2025-05-18 20:00:00+00:00,2025-05-18 21:00:00+00:00,ENTER_LONG,True,2408.2,2463.01,2494.2869999999994,34.371781851784554,2496.063666666667,31.09764251336244,2442.7293272223224,2449.417202896623
3216,2025-05-19 00:00:00+00:00,2025-05-19 01:00:00+00:00,EXIT,True,2497.78,2454.91,2489.5690000000004,41.72004580933888,2488.6546666666673,41.83050559367198,2426.9889312859923,2425.9089082761593
3219,2025-05-19 03:00:00+00:00,2025-05-19 04:00:00+00:00,ENTER_LONG,True,2401.19,2428.7,2484.4673333333335,46.270540875257666,2487.3866666666668,43.610630228063556,2415.0615220204472,2421.9707213245715
3232,2025-05-19 16:00:00+00:00,2025-05-19 17:00:00+00:00,EXIT,True,2466.63,2447.3,2447.4443333333334,61.204417089146645,2448.8229999999994,62.080615984379556,2355.637707699613,2355.70207602343
3259,2025-05-20 19:00:00+00:00,2025-05-20 20:00:00+00:00,ENTER_LONG,True,2452.79,2497.47,2508.418666666666,35.331252806670896,2506.699,39.05615575467375,2455.42178745666,2448.1147663679894
3261,2025-05-20 21:00:00+00:00,2025-05-20 22:00:00+00:00,EXIT,True,2513.57,2501.28,2513.0939999999996,29.75080128892893,2510.885,32.00809207580693,2468.467798066606,2462.8728618862897
3263,2025-05-20 23:00:00+00:00,2025-05-21 00:00:00+00:00,EXIT,True,2516.55,2510.09,2514.7570000000005,28.474291463236366,2514.5426666666667,28.484186833321356,2472.045562805146,2471.8163864166845
3287,2025-05-21 23:00:00+00:00,2025-05-22 00:00:00+00:00,EXIT,True,2536.11,2504.7,2530.518333333333,33.599825007811496,2528.4916666666663,35.00567535732201,2480.1185958216156,2475.9831536306833
3324,2025-05-23 12:00:00+00:00,2025-05-23 13:00:00+00:00,ENTER_LONG,True,2566.79,2671.55,2658.383,28.490434318673792,2659.8036666666667,24.69795787554552,2615.647348521989,2622.7567298533486
3331,2025-05-23 19:00:00+00:00,2025-05-23 20:00:00+00:00,ENTER_LONG,True,2559.86,2577.2,2639.7039999999997,47.75989123382367,2642.965333333333,45.48256777662796,2568.064163149264,2574.7414816683913
3353,2025-05-24 17:00:00+00:00,2025-05-24 18:00:00+00:00,EXIT,False,2557.46,2555.64,2553.4823333333334,15.317157848489883,2557.2853333333333,26.158954838108944,2530.5065965605986,2518.04690107617
3356,2025-05-24 20:00:00+00:00,2025-05-24 21:00:00+00:00,EXIT,False,2554.47,2549.41,2552.2860000000005,14.142726894061108,2553.2130000000006,15.132296620143283,2531.0719096589087,2530.5145550697857
3359,2025-05-24 23:00:00+00:00,2025-05-25 00:00:00+00:00,ENTER_LONG,False,2525.39,2540.09,2549.2099999999996,13.683528053831708,2550.6009999999997,13.307263016864102,2528.684707919252,2530.6401054747034
3361,2025-05-25 01:00:00+00:00,2025-05-25 02:00:00+00:00,ENTER_LONG,False,2486.89,2530.4,2545.217666666666,16.812438189890504,2547.6499999999996,13.056972849784115,2519.99900938183,2528.0645407253232
3368,2025-05-25 08:00:00+00:00,2025-05-25 09:00:00+00:00,ENTER_LONG,True,2494.39,2507.42,2538.7119999999995,22.99542974882907,2539.7166666666662,21.656486685414944,2504.218855376756,2507.2319366385436
3380,2025-05-25 20:00:00+00:00,2025-05-25 21:00:00+00:00,EXIT,True,2526.6,2516.6,2519.9173333333333,23.15594393574912,2520.579,23.616464927390542,2485.1834174297096,2485.1543026089143
3383,2025-05-25 23:00:00+00:00,2025-05-26 00:00:00+00:00,EXIT,False,2549.16,2515.19,2517.137666666667,20.47078661301408,2517.4143333333336,20.95213396981058,2486.4314867471458,2485.9861323786176
3405,2025-05-26 21:00:00+00:00,2025-05-26 22:00:00+00:00,EXIT,False,2566.52,2541.22,2549.1076666666672,21.143819220335356,2547.0900000000006,22.24533449212818,2517.3919378361643,2513.7219982618085
3410,2025-05-27 02:00:00+00:00,2025-05-27 03:00:00+00:00,ENTER_LONG,False,2529.6,2550.86,2555.302666666667,15.852761049384702,2555.2026666666666,16.02312598159991,2531.52352509259,2531.1679776942665
3413,2025-05-27 05:00:00+00:00,2025-05-27 06:00:00+00:00,EXIT,False,2559.0,2549.25,2557.157,13.21628822072723,2556.829,13.288385994293415,2537.332567668909,2536.89642100856
3441,2025-05-28 09:00:00+00:00,2025-05-28 10:00:00+00:00,EXIT,True,2642.9,2636.39,2640.259,35.6628676496997,2636.6826666666666,40.29720312323862,2586.7646985254505,2576.2368619818085
3444,2025-05-28 12:00:00+00:00,2025-05-28 13:00:00+00:00,EXIT,True,2656.99,2640.41,2648.471,23.596797148483223,2645.555,27.453864057117073,2613.075804277275,2604.3742039143244
3452,2025-05-28 20:00:00+00:00,2025-05-28 21:00:00+00:00,ENTER_LONG,False,2617.79,2636.17,2651.184999999999,18.798758425314524,2652.444666666666,17.7560193987529,2622.9868623620273,2625.8106375685365
3454,2025-05-28 22:00:00+00:00,2025-05-28 23:00:00+00:00,EXIT,False,2652.25,2634.43,2649.764333333333,18.650556324737956,2650.2959999999994,18.93894815805075,2621.788498846226,2621.8875777629232
3456,2025-05-29 00:00:00+00:00,2025-05-29 01:00:00+00:00,EXIT,False,2681.6,2648.61,2648.5679999999998,17.194243106342334,2649.0393333333327,18.25438740565007,2622.7766353404863,2621.6577522248576
3481,2025-05-30 01:00:00+00:00,2025-05-30 02:00:00+00:00,ENTER_LONG,True,2573.5,2631.39,2681.3316666666665,46.777951008520645,2683.420666666666,43.17649483483142,2611.1647401538853,2618.6559244144187
3494,2025-05-30 14:00:00+00:00,2025-05-30 15:00:00+00:00,ENTER_LONG,True,2576.69,2610.2,2645.647,40.2203519916638,2650.7999999999997,40.951858728674765,2585.316472012504,2589.3722119069876
3497,2025-05-30 17:00:00+00:00,2025-05-30 18:00:00+00:00,ENTER_LONG,True,2540.82,2598.21,2630.4610000000002,34.59988269247936,2636.787,34.979193162983805,2578.561175961281,2584.3182102555243
3503,2025-05-30 23:00:00+00:00,2025-05-31 00:00:00+00:00,ENTER_LONG,True,2526.71,2569.2,2608.7933333333335,35.364116307667324,2612.5760000000005,32.31998438530976,2555.7471588718327,2564.0960234220356
3523,2025-05-31 19:00:00+00:00,2025-05-31 20:00:00+00:00,EXIT,True,2539.73,2527.39,2538.572333333333,27.12334660808327,2540.921333333333,30.018842053320803,2497.887313421208,2495.893070253352
3537,2025-06-01 09:00:00+00:00,2025-06-01 10:00:00+00:00,ENTER_LONG,False,2505.86,2509.0,2524.6553333333336,11.414466182096412,2524.1339999999996,12.560619836085626,2507.533634060189,2505.293070245871
3544,2025-06-01 16:00:00+00:00,2025-06-01 17:00:00+00:00,EXIT,False,2523.23,2509.68,2519.8156666666664,16.818270161411444,2519.8163333333337,16.81840588627697,2494.5882614245493,2494.588724503918
3548,2025-06-01 20:00:00+00:00,2025-06-01 21:00:00+00:00,EXIT,False,2526.38,2520.2,2520.2783333333336,17.085856740460972,2520.499666666667,17.206050386096425,2494.6495482226424,2494.6905910875225
3562,2025-06-02 10:00:00+00:00,2025-06-02 11:00:00+00:00,ENTER_LONG,False,2481.52,2494.58,2511.837,17.856918761831977,2512.896333333333,16.94642607028266,2485.051621857252,2487.4766942279093
3567,2025-06-02 15:00:00+00:00,2025-06-02 16:00:00+00:00,EXIT,False,2531.4,2504.67,2509.452333333333,19.724128993584383,2508.601,19.305180366937797,2479.8661398429567,2479.6432294495935
3599,2025-06-03 23:00:00+00:00,2025-06-04 00:00:00+00:00,EXIT,True,2604.5,2589.22,2602.079333333334,28.86006859928708,2600.155333333334,30.51131492122589,2558.7892304344036,2554.388360951495
3602,2025-06-04 02:00:00+00:00,2025-06-04 03:00:00+00:00,EXIT,False,2612.29,2598.99,2608.012333333333,20.98653753931049,2605.350666666667,24.96222999297581,2576.5325270243675,2567.9073216772035
3615,2025-06-04 15:00:00+00:00,2025-06-04 16:00:00+00:00,EXIT,False,2640.38,2614.78,2619.874666666666,14.691169169115007,2618.771666666666,14.348426646229258,2597.8379129129935,2597.2490266973223
3628,2025-06-05 04:00:00+00:00,2025-06-05 05:00:00+00:00,EXIT,False,2624.99,2620.07,2623.5406666666668,16.813399999867833,2622.3483333333334,17.901462153193595,2598.320566666865,2595.496140103543
3635,2025-06-05 11:00:00+00:00,2025-06-05 12:00:00+00:00,ENTER_LONG,False,2596.69,2609.69,2622.779,16.603223452089033,2624.1313333333333,16.06674634835012,2597.8741648218665,2600.031213810808
3637,2025-06-05 13:00:00+00:00,2025-06-05 14:00:00+00:00,EXIT,False,2631.66,2608.01,2622.300666666667,16.846035524386373,2622.2226666666666,16.80789376718237,2597.0316133800875,2597.010826015893
3638,2025-06-05 14:00:00+00:00,2025-06-05 15:00:00+00:00,ENTER_LONG,False,2589.87,2631.66,2621.038333333333,17.783910909083563,2622.300666666667,16.846035524386373,2594.3624669697074,2597.0316133800875
3663,2025-06-06 15:00:00+00:00,2025-06-06 16:00:00+00:00,EXIT,True,2518.85,2503.11,2502.838333333333,69.40928857548934,2505.7239999999997,71.7742509353691,2398.724400470099,2398.062623596946
3669,2025-06-06 21:00:00+00:00,2025-06-06 22:00:00+00:00,EXIT,True,2499.71,2484.02,2481.563,47.8849488635695,2484.498666666667,51.47272518744488,2409.735576704646,2407.2895788854994
3708,2025-06-08 12:00:00+00:00,2025-06-08 13:00:00+00:00,EXIT,False,2513.51,2503.04,2509.845666666666,11.726358821996781,2509.1953333333327,12.04186384613646,2492.256128433671,2491.132537564128
3711,2025-06-08 15:00:00+00:00,2025-06-08 16:00:00+00:00,EXIT,False,2514.45,2508.78,2511.6600000000003,9.935940485597369,2510.6406666666667,11.098072184943746,2496.756089271604,2493.993558389251
3722,2025-06-09 02:00:00+00:00,2025-06-09 03:00:00+00:00,ENTER_LONG,False,2494.9,2505.2,2516.5916666666667,10.57763933441149,2517.338666666667,9.780662804170754,2500.7252076650493,2502.667672460411
3731,2025-06-09 11:00:00+00:00,2025-06-09 12:00:00+00:00,EXIT,False,2534.86,2509.29,2509.9329999999995,14.949963244101964,2509.311666666667,14.273088216017639,2487.5080551338465,2487.9020343426405
3800,2025-06-12 08:00:00+00:00,2025-06-12 09:00:00+00:00,ENTER_LONG,True,2741.0,2768.12,2789.914333333333,30.574902963414637,2791.371,29.220804044379047,2744.051978888211,2747.5397939334316
3804,2025-06-12 12:00:00+00:00,2025-06-12 13:00:00+00:00,ENTER_LONG,True,2729.8,2750.3,2784.144666666667,33.93216180688885,2786.2743333333337,32.42604628826782,2733.2464239563337,2737.635263900932
3808,2025-06-12 16:00:00+00:00,2025-06-12 17:00:00+00:00,ENTER_LONG,True,2719.79,2764.79,2779.4379999999996,36.90774809350105,2780.7546666666667,35.431391800053326,2724.076377859748,2727.6075789665865
3812,2025-06-12 20:00:00+00:00,2025-06-12 21:00:00+00:00,ENTER_LONG,True,2695.0,2735.29,2772.4456666666656,40.426242275971596,2775.8253333333323,37.97423132716298,2711.8063032527084,2718.863986342588
3839,2025-06-13 23:00:00+00:00,2025-06-14 00:00:00+00:00,EXIT,True,2571.9,2553.99,2565.580666666667,69.05528369518309,2571.293666666667,76.0746318419543,2461.9977411238924,2457.1817189037356
3856,2025-06-14 16:00:00+00:00,2025-06-14 17:00:00+00:00,ENTER_LONG,False,2519.42,2529.3,2544.150666666667,13.724370279016657,2544.208666666667,13.62303704106477,2523.564111248142,2523.7741111050696
3865,2025-06-15 01:00:00+00:00,2025-06-15 02:00:00+00:00,EXIT,False,2537.6,2530.76,2536.4760000000006,19.14458698083266,2536.212666666667,19.18161166904968,2507.7591195287514,2507.440249163092
3869,2025-06-15 05:00:00+00:00,2025-06-15 06:00:00+00:00,EXIT,False,2543.49,2530.1,2534.1870000000004,17.599027842469045,2535.1340000000005,18.79768932608476,2507.7884582362967,2506.9374660108733
3878,2025-06-15 14:00:00+00:00,2025-06-15 15:00:00+00:00,EXIT,False,2543.03,2525.82,2526.2913333333336,12.10995506001388,2526.107000000001,11.893923140270694,2508.126400743313,2508.266115289595
3885,2025-06-15 21:00:00+00:00,2025-06-15 22:00:00+00:00,ENTER_LONG,False,2503.34,2536.79,2528.1489999999994,15.398096927867437,2529.014333333333,14.692873484183519,2505.0518546081985,2506.975023107058
3887,2025-06-15 23:00:00+00:00,2025-06-16 00:00:00+00:00,EXIT,False,2544.66,2517.4,2529.6519999999996,14.629799816356595,2528.0816666666656,15.440478421632195,2507.7073002754646,2504.9209490342173
3915,2025-06-17 03:00:00+00:00,2025-06-17 04:00:00+00:00,EXIT,True,2609.01,2580.91,2602.69,40.02882794520304,2599.1676666666667,43.79021471237102,2542.6467580821954,2533.48234459811
3923,2025-06-17 11:00:00+00:00,2025-06-17 12:00:00+00:00,ENTER_LONG,True,2556.79,2566.61,2609.7349999999997,31.830889373897996,2610.365333333333,30.951281151010342,2561.9886659391527,2563.9384116068177
3927,2025-06-17 15:00:00+00:00,2025-06-17 16:00:00+00:00,ENTER_LONG,True,2533.19,2553.04,2600.1313333333333,37.888475005233744,2603.368,36.13872294367912,2543.2986208254824,2549.159915584481
3955,2025-06-18 19:00:00+00:00,2025-06-18 20:00:00+00:00,ENTER_LONG,True,2475.56,2496.7,2511.534,21.023601752950572,2513.940333333334,20.8993713594984,2479.9985973705743,2482.591276294086
3957,2025-06-18 21:00:00+00:00,2025-06-18 22:00:00+00:00,EXIT,False,2528.75,2492.42,2509.365333333333,19.654233425792906,2509.5133333333333,19.815700060530002,2479.883983194644,2479.7897832425383
3964,2025-06-19 04:00:00+00:00,2025-06-19 05:00:00+00:00,EXIT,False,2525.43,2514.49,2515.3233333333333,15.596748877748732,2515.1323333333335,15.506636575637213,2491.92821001671,2491.8723784698777
3977,2025-06-19 17:00:00+00:00,2025-06-19 18:00:00+00:00,ENTER_LONG,False,2487.77,2492.97,2513.6623333333337,15.826868859281365,2513.896333333333,15.490645237977994,2489.9220300444117,2490.660365476366
3983,2025-06-19 23:00:00+00:00,2025-06-20 00:00:00+00:00,EXIT,False,2523.59,2510.12,2514.822666666667,15.285266747935953,2514.0359999999996,15.420503580190491,2491.894766544763,2490.9052446297137
3991,2025-06-20 07:00:00+00:00,2025-06-20 08:00:00+00:00,EXIT,False,2521.47,2515.88,2516.472,11.8948132674148,2516.7320000000004,12.084946945132494,2498.629780098878,2498.6045795823015
3999,2025-06-20 15:00:00+00:00,2025-06-20 16:00:00+00:00,ENTER_LONG,False,2490.01,2536.29,2522.284666666666,19.654549385716177,2523.4039999999995,18.71853085403164,2492.8028425880916,2495.326203718952
4001,2025-06-20 17:00:00+00:00,2025-06-20 18:00:00+00:00,ENTER_LONG,False,2482.51,2493.78,2518.931666666666,20.91592919018633,2520.799999999999,20.06514091652486,2487.5577728813864,2490.7022886252116
4028,2025-06-21 20:00:00+00:00,2025-06-21 21:00:00+00:00,ENTER_LONG,True,2384.76,2387.32,2426.8686666666667,25.347537123401644,2431.9196666666667,30.935114620048825,2388.847360981564,2385.5169947365935
4030,2025-06-21 22:00:00+00:00,2025-06-21 23:00:00+00:00,ENTER_LONG,True,2281.8,2403.64,2416.9236666666666,31.320053691241025,2423.989666666667,22.78816425008584,2369.943586129805,2389.807420291538
4042,2025-06-22 10:00:00+00:00,2025-06-22 11:00:00+00:00,ENTER_LONG,True,2241.95,2274.44,2358.5840000000003,73.27351224919774,2364.7053333333333,70.90661002254221,2248.673731626204,2258.34541829952
4046,2025-06-22 14:00:00+00:00,2025-06-22 15:00:00+00:00,ENTER_LONG,True,2199.93,2280.1,2335.7173333333335,76.6901392154747,2343.2813333333334,74.07020627905811,2220.6821245101214,2232.176023914746
4062,2025-06-23 06:00:00+00:00,2025-06-23 07:00:00+00:00,EXIT,True,2246.38,2233.71,2238.308,37.0033594330749,2239.9530000000004,38.39635678463952,2182.8029608503875,2182.3584648230412
4074,2025-06-23 18:00:00+00:00,2025-06-23 19:00:00+00:00,EXIT,True,2274.68,2221.79,2232.8703333333333,32.9826360866172,2232.8143333333337,32.91295405392164,2183.3963792034074,2183.4449022524514
4120,2025-06-25 16:00:00+00:00,2025-06-25 17:00:00+00:00,ENTER_LONG,False,2405.68,2432.12,2436.8706666666662,15.975003585463003,2437.209333333333,15.407803852449423,2412.9081612884715,2414.0976275546586
4125,2025-06-25 21:00:00+00:00,2025-06-25 22:00:00+00:00,EXIT,False,2438.2,2432.79,2437.9499999999994,15.073955685220794,2437.714333333333,15.123390202670247,2415.3390664721683,2415.0292480293274
4130,2025-06-26 02:00:00+00:00,2025-06-26 03:00:00+00:00,EXIT,False,2459.22,2426.9,2434.849333333333,14.049426069732865,2434.016666666667,13.300667986567055,2413.7751942287337,2414.0656646868165
4143,2025-06-26 15:00:00+00:00,2025-06-26 16:00:00+00:00,EXIT,True,2446.48,2433.68,2444.6379999999995,26.24984474874731,2444.4049999999997,26.263479554951143,2405.2632328768786,2405.009780667573
4149,2025-06-26 21:00:00+00:00,2025-06-26 22:00:00+00:00,EXIT,True,2445.27,2435.87,2445.163,26.11531327912169,2444.7246666666665,26.219987253154006,2405.9900300813174,2405.3946857869355
4153,2025-06-27 01:00:00+00:00,2025-06-27 02:00:00+00:00,ENTER_LONG,True,2400.36,2415.96,2444.707666666667,26.656585013004904,2445.3090000000007,25.84036601262972,2404.72278914716,2406.5484509810562
4156,2025-06-27 04:00:00+00:00,2025-06-27 05:00:00+00:00,EXIT,True,2446.97,2437.82,2445.02,26.662755296480555,2444.4743333333336,26.784496097971008,2405.0258670552794,2404.297589186377
4159,2025-06-27 07:00:00+00:00,2025-06-27 08:00:00+00:00,EXIT,True,2448.74,2440.0,2447.5833333333335,25.38456438249217,2446.8553333333334,25.65271015355343,2409.506486759595,2408.3762681030034
4161,2025-06-27 09:00:00+00:00,2025-06-27 10:00:00+00:00,EXIT,True,2448.61,2442.31,2445.53,23.81052596367135,2447.0196666666666,25.30754017854936,2409.814211054493,2409.0583563988425
4168,2025-06-27 16:00:00+00:00,2025-06-27 17:00:00+00:00,EXIT,False,2438.25,2423.25,2435.5813333333335,13.716274210667494,2436.4193333333333,14.593626675900518,2415.0069220173323,2414.5288933194824
4170,2025-06-27 18:00:00+00:00,2025-06-27 19:00:00+00:00,ENTER_LONG,False,2404.88,2433.43,2433.4753333333333,14.139847178177764,2434.991333333333,13.4120711135736,2412.265562566067,2414.8732266629727
4184,2025-06-28 08:00:00+00:00,2025-06-28 09:00:00+00:00,EXIT,False,2431.76,2427.47,2430.128666666666,14.55765382501207,2429.942333333333,14.5713494418175,2408.2921859291478,2408.0853091706067
4192,2025-06-28 16:00:00+00:00,2025-06-28 17:00:00+00:00,EXIT,False,2436.09,2425.57,2424.8203333333336,10.152000290035886,2425.646666666667,11.894960651002124,2409.59233289828,2407.804225690164
4205,2025-06-29 05:00:00+00:00,2025-06-29 06:00:00+00:00,EXIT,False,2429.83,2427.86,2428.873666666667,6.777088599752026,2428.623333333334,6.8751336148632145,2418.7080337670386,2418.310632911039
4217,2025-06-29 17:00:00+00:00,2025-06-29 18:00:00+00:00,EXIT,False,2439.06,2436.68,2437.5489999999995,9.180314936500428,2437.118333333333,9.399757827849708,2423.7785275952488,2423.018696591558
4223,2025-06-29 23:00:00+00:00,2025-06-30 00:00:00+00:00,EXIT,False,2501.72,2431.15,2441.1203333333333,13.8262652183765,2438.891333333333,8.068276450945921,2420.3809355057683,2426.788918656914
4240,2025-06-30 16:00:00+00:00,2025-06-30 17:00:00+00:00,EXIT,True,2474.78,2438.61,2465.3593333333333,26.29571269660172,2464.4763333333335,26.4090626469189,2425.9157642884306,2424.8627393629554
4261,2025-07-01 13:00:00+00:00,2025-07-01 14:00:00+00:00,ENTER_LONG,False,2437.35,2449.06,2471.1113333333333,18.615275579181983,2472.005333333333,17.58809440754992,2443.18841996456,2445.623191722008
4263,2025-07-01 15:00:00+00:00,2025-07-01 16:00:00+00:00,ENTER_LONG,True,2419.94,2443.47,2468.2520000000004,21.163630501405006,2469.8740000000003,19.169526963386456,2436.506554247893,2441.1197095549205
4267,2025-07-01 19:00:00+00:00,2025-07-01 20:00:00+00:00,ENTER_LONG,True,2410.14,2432.26,2463.7189999999996,26.34376603676856,2465.3819999999996,24.412942387184717,2424.2033509448465,2428.7625864192223
4273,2025-07-02 01:00:00+00:00,2025-07-02 02:00:00+00:00,ENTER_LONG,True,2398.44,2405.01,2450.5343333333335,33.967513860877276,2453.447,33.11118130883687,2399.5830625420176,2403.780228036745
4278,2025-07-02 06:00:00+00:00,2025-07-02 07:00:00+00:00,EXIT,True,2444.22,2439.56,2439.248666666667,27.538891376056213,2440.623666666667,28.755692130235527,2397.9403296025826,2397.4901284713137
4327,2025-07-04 07:00:00+00:00,2025-07-04 08:00:00+00:00,ENTER_LONG,False,2558.75,2568.86,2585.269666666666,14.321835888677905,2585.7646666666665,13.636943873985203,2563.7869128336492,2565.309250855689
